latitude,longitude,year,rebgovicews,govrebicewsstand,rebcivicews,rebcivicewsstand,rebgovicewsstand,govcivicews,govcivicewsstand,govrebged,govcivged,rebcivged,rebgovged,govrebgedstand,govcivgedstand,rebcivgedstand,rebgovgedstand
5.4305601,-71.631104,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
5.6326499,-72.1353,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
5.79176,-75.841003,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
5.8308301,-74.019203,2000,1,0,0,0,1,0,0,0,0,0,,0,0,0,
5.8538899,-76.025299,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
6.0910602,-75.635696,2000,1,0,0,0,0,0,0,0,0,0,,0,0,0,
6.18715,-72.472603,2000,1,1,0,0,1,0,0,0,0,0,,0,0,0,
6.2483201,-75.570396,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
6.2518401,-75.563599,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
6.2816901,-75.554001,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
6.3141899,-73.949699,2000,0,0,1,0,0,0,0,0,0,0,,0,0,0,
6.3151999,-76.134201,2000,3,0,0,0,0,0,0,0,0,0,,0,0,0,
6.55687,-75.828102,2000,1,0,0,0,1,0,0,0,0,0,,0,0,0,
6.5789099,-76.886299,2000,2,0,0,0,0,0,0,0,0,0,,0,0,0,
6.7800498,-76.128799,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
6.9537601,-71.875198,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
7.00172,-76.267197,2000,4,0,1,1,3,0,0,0,0,0,,0,0,0,
7.0062099,-73.909698,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
7.06528,-73.854698,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
7.0847101,-70.759102,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
7.1253901,-73.119797,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
7.1536102,-73.153603,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
7.1711702,-75.764,2000,0,0,0,0,0,1,1,0,0,0,,0,0,0,
7.3663301,-72.983597,2000,0,0,1,1,0,0,0,0,0,0,,0,0,0,
7.3915,-73.495697,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
7.9644399,-74.054398,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
8.5292702,-75.862801,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
9,-73.699997,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
9.1336002,-74.795898,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
9.1682997,-75.836899,2000,2,0,0,0,0,0,0,0,0,0,,0,0,0,
9.3653698,-75.630898,2000,1,0,0,0,1,0,0,0,0,0,,0,0,0,
9.4169397,-75.396797,2000,2,1,0,0,1,0,0,0,0,0,,0,0,0,
9.4914999,-75.361504,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
9.5100002,-73.886703,2000,1,0,0,0,0,0,0,0,0,0,,0,0,0,
9.5239601,-75.440598,2000,1,0,0,0,0,0,0,0,0,0,,0,0,0,
9.5294905,-75.527802,2000,0,0,1,1,0,0,0,0,0,0,,0,0,0,
9.8340197,-75.026398,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.0343,-74.1567,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.1,-75.25,2000,1,0,0,0,1,0,0,0,0,0,,0,0,0,
10.1,-75.050003,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.1268,-74.238197,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.3748,-74.204903,2000,1,0,0,0,1,0,0,0,0,0,,0,0,0,
10.3997,-75.514397,2000,1,1,0,0,1,0,0,0,0,0,,0,0,0,
10.4103,-75.491402,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.6226,-74.278,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.6271,-74.175697,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.6751,-75.250702,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.6833,-74.933296,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.7136,-72.844704,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.7274,-72.879303,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.95,-74.783302,2000,3,0,1,0,0,0,0,0,0,0,,0,0,0,
10.9685,-74.781303,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.9784,-74.311501,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.9833,-74.800003,2000,1,0,0,0,0,0,0,0,0,0,,0,0,0,
11.073,-72.936699,2000,1,0,0,0,0,0,0,0,0,0,,0,0,0,
11.2093,-72.777802,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
11.46,-72.404999,2000,0,0,1,1,0,0,0,0,0,0,,0,0,0,
12.2,-71.433296,2000,0,0,1,0,0,0,0,0,0,0,,0,0,0,
12.5167,-81.699997,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
12.5847,-81.7006,2000,0,0,0,0,0,0,0,0,0,0,,0,0,0,
.51327997,-76.500702,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
1.19891,-75.606003,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
1.2136101,-77.281097,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
1.33488,-74.842903,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
1.63068,-75.988602,2001,1,0,0,0,0,0,0,0,0,0,,0,0,0,
1.67817,-75.284698,2001,1,1,0,0,1,0,0,0,0,0,,0,0,0,
1.79861,-78.815598,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
1.9170001,-76.852303,2001,1,0,0,0,1,0,0,0,0,0,,0,0,0,
2.1217201,-74.766098,2001,1,0,1,1,1,0,0,0,0,0,,0,0,0,
2.43823,-76.613197,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
2.54899,-76.862099,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
2.57286,-72.645897,2001,0,1,0,0,0,0,0,0,0,0,,0,0,0,
2.6155701,-76.382599,2001,0,0,1,1,0,0,0,0,0,0,,0,0,0,
2.62271,-76.570396,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
2.70945,-76.3293,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
2.74193,-75.567398,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
2.7974,-76.4832,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
2.8,-76.083298,2001,3,0,1,0,2,0,0,0,0,0,,0,0,0,
3.21667,-77.366699,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
3.2934501,-76.189903,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
3.4372201,-76.522499,2001,1,0,2,1,0,0,0,0,0,0,,0,0,0,
3.4667799,-76.533203,2001,1,0,0,0,1,0,0,0,0,0,,0,0,0,
3.58583,-69.7453,2001,0,0,1,1,0,0,0,0,0,0,,0,0,0,
3.59147,-75.381798,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
3.6133299,-75.829201,2001,0,0,1,1,0,0,0,0,0,0,,0,0,0,
3.6568501,-76.688599,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
3.8666699,-74.416702,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
3.9008901,-76.297798,2001,1,0,0,0,0,0,0,0,0,0,,0,0,0,
3.9242101,-67.863197,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
3.9869499,-73.758003,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
4.1420002,-73.626602,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
4.24157,-74.656998,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
4.2666702,-74.216698,2001,1,0,0,0,0,0,0,0,0,0,,0,0,0,
4.3323398,-73.861397,2001,0,0,1,1,0,0,0,0,0,0,,0,0,0,
4.5289698,-73.922699,2001,0,0,1,1,0,0,0,0,0,0,,0,0,0,
4.5498199,-74.1194,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
4.6097102,-74.081703,2001,47,14,14,12,37,7,5,0,0,0,,0,0,0,
4.6166701,-74.099998,2001,1,2,0,0,1,0,0,0,0,0,,0,0,0,
4.6299601,-75.095398,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
4.6336498,-74.0681,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
4.6361198,-74.100502,2001,1,0,0,0,1,0,0,0,0,0,,0,0,0,
4.7044401,-75.740303,2001,0,0,1,1,0,0,0,0,0,0,,0,0,0,
4.78722,-75.658302,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
4.8133302,-75.696098,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
5.0688901,-75.517403,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
5.1156402,-74.948898,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
5.2839298,-75.260201,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
5.2972999,-75.883202,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
5.4725299,-75.802101,2001,1,0,0,0,1,0,0,0,0,0,,0,0,0,
5.59902,-75.819801,2001,1,0,1,1,1,0,0,0,0,0,,0,0,0,
5.6326499,-72.1353,2001,1,0,0,0,0,0,0,0,0,0,,0,0,0,
5.6947198,-76.661102,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
5.7106199,-75.310699,2001,0,0,1,1,0,0,0,0,0,0,,0,0,0,
5.8048701,-73.970299,2001,0,1,0,0,0,0,0,0,0,0,,0,0,0,
5.8308301,-74.019203,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
6.0910602,-75.635696,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
6.2350998,-75.583603,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
6.2518401,-75.563599,2001,1,0,2,1,1,0,0,0,0,0,,0,0,0,
6.3336902,-72.6828,2001,1,0,0,0,0,0,0,0,0,0,,0,0,0,
6.3373199,-75.557999,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
6.55687,-75.828102,2001,0,0,1,1,0,1,0,0,0,0,,0,0,0,
6.5984101,-75.011398,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
6.6522799,-72.724197,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
6.7498899,-76.025398,2001,1,0,0,0,1,0,0,0,0,0,,0,0,0,
6.82833,-75.5131,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
6.9537601,-71.875198,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
7.0212202,-75.909302,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
7.06528,-73.854698,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
7.0847101,-70.759102,2001,1,0,0,0,0,1,0,0,0,0,,0,0,0,
7.0999999,-76.233299,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
7.1253901,-73.119797,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
7.1711702,-75.764,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
7.1799998,-73.3853,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
7.34828,-73.896004,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
7.4402699,-77.116699,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
7.58358,-75.400703,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
7.8939099,-72.507797,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
8.2229004,-77.025597,2001,1,0,0,0,0,0,0,0,0,0,,0,0,0,
8.3999996,-73.158096,2001,0,1,0,0,0,0,0,0,0,0,,0,0,0,
8.5292702,-75.862801,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
8.5882397,-75.9198,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
8.6389599,-72.735802,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
8.6978703,-75.319,2001,0,0,0,0,0,1,0,0,0,0,,0,0,0,
9,-73.699997,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
9.0393,-75.746498,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
9.1682997,-75.836899,2001,1,1,0,0,0,0,0,0,0,0,,0,0,0,
9.1999197,-73.542702,2001,0,0,0,0,0,1,1,0,0,0,,0,0,0,
9.3391705,-73.812103,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
9.4169397,-75.396797,2001,3,1,1,0,2,0,0,0,0,0,,0,0,0,
9.45082,-75.438599,2001,1,0,0,0,1,0,0,0,0,0,,0,0,0,
9.5100002,-73.886703,2001,1,1,0,0,1,0,0,0,0,0,,0,0,0,
9.5239601,-75.440598,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
9.5294905,-75.527802,2001,0,0,1,1,0,0,0,0,0,0,,0,0,0,
9.5826502,-74.103104,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
9.7041302,-73.279297,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
9.7070799,-74.064796,2001,0,0,1,1,0,0,0,0,0,0,,0,0,0,
9.7333298,-75.199997,2001,1,0,0,0,0,0,0,0,0,0,,0,0,0,
9.7358599,-75.526299,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
9.8034496,-75.314301,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
9.8800201,-74.608803,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
9.93085,-74.277397,2001,0,1,0,0,0,1,1,0,0,0,,0,0,0,
10.0343,-74.1567,2001,0,1,0,0,0,0,0,0,0,0,,0,0,0,
10.0515,-75.267799,2001,3,0,1,1,3,0,0,0,0,0,,0,0,0,
10.1,-75.25,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.1,-75.050003,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.1268,-74.238197,2001,3,0,0,0,3,0,0,0,0,0,,0,0,0,
10.25,-74.833298,2001,1,1,0,0,1,0,0,0,0,0,,0,0,0,
10.3294,-75.4114,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.333,-74.458801,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.3997,-75.514397,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.4,-73.016701,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.4631,-73.253197,2001,6,0,1,1,4,0,0,0,0,0,,0,0,0,
10.5,-74.216698,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.5996,-74.281303,2001,1,0,0,0,1,0,0,0,0,0,,0,0,0,
10.609,-74.170303,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.7036,-73.211304,2001,0,0,1,1,0,0,0,0,0,0,,0,0,0,
10.7274,-72.879303,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.75,-74.199997,2001,1,0,3,3,1,0,0,0,0,0,,0,0,0,
10.7667,-75.209602,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.7711,-73.003098,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.7722,-73.145897,2001,0,1,0,0,0,0,0,0,0,0,,0,0,0,
10.8117,-74.8405,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.8736,-74.181396,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.9184,-74.764603,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.95,-74.783302,2001,0,1,0,0,0,0,0,0,0,0,,0,0,0,
10.9685,-74.781303,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
11.073,-72.936699,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
11.2093,-72.777802,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
11.2833,-73.983299,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
11.46,-72.404999,2001,0,1,0,0,0,0,0,0,0,0,,0,0,0,
12.2,-71.433296,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
12.5167,-81.699997,2001,0,0,0,0,0,0,0,0,0,0,,0,0,0,
-1.58333,-73.300003,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
.51327997,-76.500702,2002,0,1,0,0,0,0,0,0,0,0,,0,0,0,
.87396997,-75.618797,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
.90875,-77.791496,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
1.2136101,-77.281097,2002,1,1,0,0,0,0,0,0,0,0,,0,0,0,
1.29205,-75.511703,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
1.57491,-77.286697,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
1.63231,-77.461998,2002,1,0,0,0,1,0,0,0,0,0,,0,0,0,
1.79861,-78.815598,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
2.04808,-75.904404,2002,2,0,0,0,0,0,0,0,0,0,,0,0,0,
2.0501499,-75.976799,2002,2,0,0,0,1,0,0,0,0,0,,0,0,0,
2.1217201,-74.766098,2002,2,0,4,4,1,0,0,0,0,0,,0,0,0,
2.34249,-76.495796,2002,1,0,0,0,1,0,0,0,0,0,,0,0,0,
2.43823,-76.613197,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
2.6547201,-75.992798,2002,1,0,1,1,1,0,0,0,0,0,,0,0,0,
2.8,-76.083298,2002,1,0,1,1,1,0,0,0,0,0,,0,0,0,
2.89116,-72.133301,2002,0,0,1,0,0,0,0,0,0,0,,0,0,0,
2.9040201,-71.718597,2002,1,0,0,0,0,0,0,0,0,0,,0,0,0,
2.9742801,-76.727699,2002,1,1,0,0,1,0,0,0,0,0,,0,0,0,
3.2,-75.050003,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
3.3698499,-73.872704,2002,0,0,1,0,0,0,0,0,0,0,,0,0,0,
3.4372201,-76.522499,2002,5,3,0,0,5,0,0,0,0,0,,0,0,0,
3.4667799,-76.533203,2002,1,0,0,0,0,0,0,0,0,0,,0,0,0,
3.64361,-74.809196,2002,1,1,0,0,1,0,0,0,0,0,,0,0,0,
3.6568501,-76.688599,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
3.9008901,-76.297798,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
3.9242101,-67.863197,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
4.1420002,-73.626602,2002,1,0,0,0,1,0,0,0,0,0,,0,0,0,
4.20469,-72.012001,2002,0,1,0,0,0,0,0,0,0,0,,0,0,0,
4.24157,-74.656998,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
4.2666702,-74.216698,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
4.3190899,-72.461899,2002,0,0,1,0,0,0,0,0,0,0,,0,0,0,
4.3323398,-73.861397,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
4.4036698,-74.386703,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
4.4056902,-73.9468,2002,1,0,0,0,1,0,0,0,0,0,,0,0,0,
4.4842501,-74.245003,2002,1,0,0,0,1,0,0,0,0,0,,0,0,0,
4.5833302,-74.466698,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
4.6097102,-74.081703,2002,63,19,34,29,49,2,2,0,0,0,,0,0,0,
4.6166701,-74.099998,2002,1,0,0,0,1,0,0,0,0,0,,0,0,0,
4.75881,-74.380203,2002,0,0,2,1,0,0,0,0,0,0,,0,0,0,
4.78722,-75.658302,2002,2,0,0,0,0,0,0,0,0,0,,0,0,0,
4.8208299,-73.639999,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
5.0220799,-74.004799,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
5.0688901,-75.517403,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
5.1327801,-74.159798,2002,0,0,1,1,0,0,0,0,0,0,,0,0,0,
5.2383299,-76.0364,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
5.2571602,-74.222099,2002,1,0,0,0,0,0,0,0,0,0,,0,0,0,
5.3000002,-72.166702,2002,1,0,1,0,0,0,0,0,0,0,,0,0,0,
5.3345699,-74.302902,2002,1,0,0,0,0,0,0,0,0,0,,0,0,0,
5.34517,-74.242401,2002,0,0,1,1,0,0,0,0,0,0,,0,0,0,
5.3486199,-73.901703,2002,1,1,0,0,1,0,0,0,0,0,,0,0,0,
5.4000001,-71.883301,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
5.4007802,-72.408699,2002,0,0,1,1,0,0,0,0,0,0,,0,0,0,
5.4960499,-76.5495,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
5.5778198,-74.885201,2002,1,0,0,0,0,0,0,0,0,0,,0,0,0,
5.6166701,-75.150002,2002,0,1,0,0,0,0,0,0,0,0,,0,0,0,
5.6326499,-72.1353,2002,2,0,0,0,0,0,0,0,0,0,,0,0,0,
5.6947198,-76.661102,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
5.7106199,-75.310699,2002,1,1,0,0,1,0,0,0,0,0,,0,0,0,
5.7801299,-73.117104,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
5.8308301,-74.019203,2002,0,1,0,0,0,0,0,0,0,0,,0,0,0,
5.8805599,-71.891899,2002,1,1,0,0,1,0,0,0,0,0,,0,0,0,
6.0573001,-75.185204,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
6.0999999,-70.633301,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
6.1315598,-72.7089,2002,1,0,0,0,1,0,0,0,0,0,,0,0,0,
6.1890302,-67.485901,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
6.2327399,-75.1586,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
6.2350998,-75.583603,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
6.2518401,-75.563599,2002,3,4,1,1,1,0,0,0,0,0,,0,0,0,
6.4591699,-72.500999,2002,1,0,0,0,1,1,1,0,0,0,,0,0,0,
6.4618402,-72.411301,2002,1,0,0,0,0,0,0,0,0,0,,0,0,0,
6.55687,-75.828102,2002,2,1,1,0,1,0,0,0,0,0,,0,0,0,
6.5789099,-76.886299,2002,1,0,0,0,1,0,0,0,0,0,,0,0,0,
6.69309,-77.507004,2002,0,0,1,0,0,0,0,0,0,0,,0,0,0,
6.7188201,-71.012398,2002,1,0,0,0,0,0,0,0,0,0,,0,0,0,
6.82833,-75.5131,2002,0,1,0,0,0,0,0,0,0,0,,0,0,0,
6.9537601,-71.875198,2002,1,0,0,0,1,0,0,0,0,0,,0,0,0,
7.0847101,-70.759102,2002,8,1,1,1,3,0,0,0,0,0,,0,0,0,
7.1253901,-73.119797,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
7.5394101,-72.7724,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
7.6663799,-76.681099,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
7.7584901,-76.652496,2002,0,0,1,1,0,0,0,0,0,0,,0,0,0,
7.7931199,-75.206398,2002,1,0,0,0,1,0,0,0,0,0,,0,0,0,
7.8379302,-72.5037,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
7.8829899,-76.6259,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
7.8939099,-72.507797,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
8.0936804,-76.726898,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
8.4020996,-73.207397,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
8.4212904,-73.682098,2002,2,0,2,1,1,0,0,0,0,0,,0,0,0,
8.6389599,-72.735802,2002,0,2,0,0,0,0,0,0,0,0,,0,0,0,
8.6499996,-75.683296,2002,0,0,1,1,0,0,0,0,0,0,,0,0,0,
8.6978703,-75.319,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
8.7885599,-75.735397,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
8.8833303,-73.949997,2002,1,1,0,0,1,0,0,0,0,0,,0,0,0,
8.9272203,-75.8778,2002,1,0,0,0,1,0,0,0,0,0,,0,0,0,
9.0880203,-75.282501,2002,1,0,0,0,1,0,0,0,0,0,,0,0,0,
9.1682997,-75.836899,2002,2,0,1,1,1,0,0,0,0,0,,0,0,0,
9.2337198,-75.374001,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
9.3117399,-74.196198,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
9.3653698,-75.630898,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
9.4169397,-75.396797,2002,3,0,2,1,0,0,0,0,0,0,,0,0,0,
9.4220304,-74.230103,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
9.5100002,-73.886703,2002,0,1,1,1,0,0,0,0,0,0,,0,0,0,
9.5239601,-75.440598,2002,2,0,0,0,0,0,0,0,0,0,,0,0,0,
9.5324802,-75.223801,2002,0,0,1,1,0,1,1,0,0,0,,0,0,0,
9.7778196,-74.387901,2002,0,0,1,1,0,0,0,0,0,0,,0,0,0,
9.93085,-74.277397,2002,1,0,0,0,0,0,0,0,0,0,,0,0,0,
10.0167,-75.316704,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.0343,-74.1567,2002,0,1,0,0,0,0,0,0,0,0,,0,0,0,
10.0515,-75.267799,2002,1,0,0,0,0,0,0,0,0,0,,0,0,0,
10.0667,-74.466698,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.1,-75.25,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.1,-75.050003,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.1268,-74.238197,2002,0,0,0,0,0,1,1,0,0,0,,0,0,0,
10.2667,-74.699997,2002,0,1,0,0,0,0,0,0,0,0,,0,0,0,
10.333,-74.458801,2002,1,0,0,0,1,0,0,0,0,0,,0,0,0,
10.3333,-74.5,2002,1,0,1,1,1,0,0,0,0,0,,0,0,0,
10.3748,-74.204903,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.3833,-75.466698,2002,1,0,0,0,1,0,0,0,0,0,,0,0,0,
10.3997,-75.514397,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.4631,-73.253197,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.4682,-75.161499,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.4833,-74.816704,2002,0,1,0,0,0,0,0,0,0,0,,0,0,0,
10.4903,-74.794601,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.5333,-74.733299,2002,0,1,0,0,0,0,0,0,0,0,,0,0,0,
10.6226,-74.278,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.6271,-74.175697,2002,1,0,0,0,0,0,0,0,0,0,,0,0,0,
10.6488,-73.135902,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.7274,-72.879303,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.7711,-73.003098,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.8117,-74.8405,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.8167,-74.766701,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.8736,-74.181396,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
10.95,-74.833298,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,
